drug_id,drug_name,disease_id,disease_name
D011433,Propranolol,D006943,Hyperglycemia
D011433,Propranolol,D006947,Hyperkalemia
D011433,Propranolol,D006948,Hyperkinesis
D011433,Propranolol,D006970,Disorders of Excessive Somnolence
D011433,Propranolol,D006973,Hypertension
D011433,Propranolol,D006974,"Hypertension, Malignant"
D011433,Propranolol,D006975,"Hypertension, Portal"
D011433,Propranolol,D006976,"Hypertension, Pulmonary"
D011433,Propranolol,D006980,Hyperthyroidism
D011433,Propranolol,D006984,Hypertrophy
D011433,Propranolol,D007003,Hypoglycemia
D011433,Propranolol,D007008,Hypokalemia
D011433,Propranolol,D007010,Hyponatremia
D011433,Propranolol,D007022,Hypotension
D011433,Propranolol,D007024,"Hypotension, Orthostatic"
D011433,Propranolol,D007172,Erectile Dysfunction
D011433,Propranolol,D007232,"Infant, Newborn, Diseases"
D011433,Propranolol,D007319,Sleep Initiation and Maintenance Disorders
D011433,Propranolol,D007511,Ischemia
D011433,Propranolol,D008064,Lipidoses
D011433,Propranolol,D008103,Liver Cirrhosis
D011433,Propranolol,D008107,Liver Diseases
D011433,Propranolol,D008113,Liver Neoplasms
D011433,Propranolol,D008133,Long QT Syndrome
D011433,Propranolol,D008569,Memory Disorders
D011433,Propranolol,D008881,Migraine Disorders
D011433,Propranolol,D009069,Movement Disorders
D011433,Propranolol,D009127,Muscle Rigidity
D011433,Propranolol,D009135,Muscular Diseases
D011433,Propranolol,D009202,Cardiomyopathies
D011433,Propranolol,D009203,Myocardial Infarction
D011433,Propranolol,D009207,Myoclonus
D011433,Propranolol,D009336,Necrosis
D011433,Propranolol,D009361,Neoplasm Invasiveness
D011433,Propranolol,D009395,"Nephritis, Interstitial"
D011433,Propranolol,D009404,Nephrotic Syndrome
D011433,Propranolol,D009459,Neuroleptic Malignant Syndrome
D011433,Propranolol,D010024,Osteoporosis
D011433,Propranolol,D010146,Pain
D011433,Propranolol,D010198,Pancytopenia
D011433,Propranolol,D010259,Paranoid Disorders
D011433,Propranolol,D010292,Paresthesia
D011433,Propranolol,D010300,Parkinson Disease
D011433,Propranolol,D010488,Polyarteritis Nodosa
D011433,Propranolol,D011041,Poisoning
D011433,Propranolol,D011183,Postoperative Complications
D011433,Propranolol,D011507,Proteinuria
D011433,Propranolol,D011595,Psychomotor Agitation
D011433,Propranolol,D011605,"Psychoses, Substance-Induced"
D011433,Propranolol,D011618,Psychotic Disorders
D011433,Propranolol,D011654,Pulmonary Edema
D011433,Propranolol,D011928,Raynaud Disease
D011433,Propranolol,D012021,"Reflex, Abnormal"
D011433,Propranolol,D012131,Respiratory Insufficiency
D011433,Propranolol,D012148,Restless Legs Syndrome
D011433,Propranolol,D012559,Schizophrenia
D011433,Propranolol,D012640,Seizures
D011433,Propranolol,D012735,"Sexual Dysfunction, Physiological"
D011433,Propranolol,D012770,"Shock, Cardiogenic"
D011433,Propranolol,D012804,Sick Sinus Syndrome
D011433,Propranolol,D012817,"Signs and Symptoms, Digestive"
D011433,Propranolol,D012848,Sinoatrial Block
D011433,Propranolol,D012893,Sleep Wake Disorders
D011433,Propranolol,D013262,Stevens-Johnson Syndrome
D011433,Propranolol,D013276,Stomach Ulcer
D011433,Propranolol,D013375,Substance Withdrawal Syndrome
D011433,Propranolol,D013575,Syncope
D011433,Propranolol,D013610,Tachycardia
D011433,Propranolol,D013614,"Tachycardia, Paroxysmal"
D011433,Propranolol,D013616,"Tachycardia, Sinus"
D011433,Propranolol,D013617,"Tachycardia, Supraventricular"
D011433,Propranolol,D013921,Thrombocytopenia
D011433,Propranolol,D014012,Tinnitus
D011433,Propranolol,D014202,Tremor
D011433,Propranolol,D014652,Vascular Diseases
D011433,Propranolol,D014693,Ventricular Fibrillation
D011433,Propranolol,D015427,Reperfusion Injury
D011433,Propranolol,D015428,Myocardial Reperfusion Injury
D011433,Propranolol,D015835,Ocular Motility Disorders
D011433,Propranolol,D016171,Torsades de Pointes
D011433,Propranolol,D016584,Panic Disorder
D011433,Propranolol,D017109,"Akathisia, Drug-Induced"
D011433,Propranolol,D017180,"Tachycardia, Ventricular"
D011433,Propranolol,D017202,Myocardial Ischemia
D011433,Propranolol,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D011433,Propranolol,D018476,Hypokinesia
D011433,Propranolol,D018487,"Ventricular Dysfunction, Left"
D011433,Propranolol,D018879,Ventricular Premature Complexes
D011433,Propranolol,D018908,Muscle Weakness
D011433,Propranolol,D019954,Neurobehavioral Manifestations
D011433,Propranolol,D019964,Mood Disorders
D011433,Propranolol,D019970,Cocaine-Related Disorders
D011433,Propranolol,D020018,"Sexual Dysfunctions, Psychological"
D011433,Propranolol,D020230,Serotonin Syndrome
D011433,Propranolol,D020257,Ventricular Remodeling
D011433,Propranolol,D020258,Neurotoxicity Syndromes
D011433,Propranolol,D023921,Coronary Stenosis
D011433,Propranolol,D050197,Atherosclerosis
D011433,Propranolol,D054537,Atrioventricular Block
D011433,Propranolol,D056486,Chemical and Drug Induced Liver Injury
D011433,Propranolol,D058186,Acute Kidney Injury
D011433,Propranolol,D062787,Drug Overdose
D011433,Propranolol,D064420,Drug-Related Side Effects and Adverse Reactions
D011530,Protriptyline,D001714,Bipolar Disorder
D011530,Protriptyline,D002375,Catalepsy
D011530,Protriptyline,D002385,Cataplexy
D011530,Protriptyline,D003866,Depressive Disorder
D011530,Protriptyline,D004827,Epilepsy
D011530,Protriptyline,D007024,"Hypotension, Orthostatic"
D011530,Protriptyline,D007172,Erectile Dysfunction
D011530,Protriptyline,D008288,Malaria
D011530,Protriptyline,D013009,Somnambulism
D011530,Protriptyline,D013375,Substance Withdrawal Syndrome
D011530,Protriptyline,D014012,Tinnitus
D011530,Protriptyline,D014202,Tremor
D011530,Protriptyline,D014693,Ventricular Fibrillation
D011530,Protriptyline,D014987,Xerostomia
D011530,Protriptyline,D017180,"Tachycardia, Ventricular"
D011794,Quercetin,D000743,"Anemia, Hemolytic"
D011794,Quercetin,D001008,Anxiety Disorders
D011794,Quercetin,D001327,Autoimmune Diseases
D011794,Quercetin,D001749,Urinary Bladder Neoplasms
D011794,Quercetin,D001943,Breast Neoplasms
D011794,Quercetin,D002312,"Cardiomyopathy, Hypertrophic"
D011794,Quercetin,D002375,Catalepsy
D011794,Quercetin,D002471,"Cell Transformation, Neoplastic"
D011794,Quercetin,D002546,"Ischemic Attack, Transient"
D011794,Quercetin,D003072,Cognition Disorders
D011794,Quercetin,D003110,Colonic Neoplasms
D011794,Quercetin,D003556,Cystitis
D011794,Quercetin,D003921,"Diabetes Mellitus, Experimental"
D011794,Quercetin,D003967,Diarrhea
D011794,Quercetin,D004409,"Dyskinesia, Drug-Induced"
D011794,Quercetin,D004487,Edema
D011794,Quercetin,D005234,Fatty Liver
D011794,Quercetin,D005355,Fibrosis
D011794,Quercetin,D005483,Flushing
D011794,Quercetin,D005909,Glioblastoma
D011794,Quercetin,D005910,Glioma
D011794,Quercetin,D006332,Cardiomegaly
D011794,Quercetin,D006461,Hemolysis
D011794,Quercetin,D006470,Hemorrhage
D011794,Quercetin,D006528,"Carcinoma, Hepatocellular"
D011794,Quercetin,D006529,Hepatomegaly
D011794,Quercetin,D006930,Hyperalgesia
D011794,Quercetin,D006943,Hyperglycemia
D011794,Quercetin,D006946,Hyperinsulinism
D011794,Quercetin,D006949,Hyperlipidemias
D011794,Quercetin,D006973,Hypertension
D011794,Quercetin,D006976,"Hypertension, Pulmonary"
D011794,Quercetin,D006984,Hypertrophy
D011794,Quercetin,D007249,Inflammation
D011794,Quercetin,D007333,Insulin Resistance
D011794,Quercetin,D007674,Kidney Diseases
D011794,Quercetin,D007938,Leukemia
D011794,Quercetin,D008103,Liver Cirrhosis
D011794,Quercetin,D008106,"Liver Cirrhosis, Experimental"
D011794,Quercetin,D008107,Liver Diseases
D011794,Quercetin,D008113,Liver Neoplasms
D011794,Quercetin,D008114,"Liver Neoplasms, Experimental"
D011794,Quercetin,D008175,Lung Neoplasms
D011794,Quercetin,D008325,"Mammary Neoplasms, Experimental"
D011794,Quercetin,D008569,Memory Disorders
D011794,Quercetin,D009133,Muscular Atrophy
D011794,Quercetin,D009202,Cardiomyopathies
D011794,Quercetin,D009203,Myocardial Infarction
D011794,Quercetin,D009336,Necrosis
D011794,Quercetin,D009361,Neoplasm Invasiveness
D011794,Quercetin,D009362,Neoplasm Metastasis
D011794,Quercetin,D009369,Neoplasms
D011794,Quercetin,D009374,"Neoplasms, Experimental"
D011794,Quercetin,D009410,Nerve Degeneration
D011794,Quercetin,D009765,Obesity
D011794,Quercetin,D009845,Oligospermia
D011794,Quercetin,D010051,Ovarian Neoplasms
D011794,Quercetin,D010190,Pancreatic Neoplasms
D011794,Quercetin,D010195,Pancreatitis
D011794,Quercetin,D011041,Poisoning
D011794,Quercetin,D011230,Precancerous Conditions
D011794,Quercetin,D011297,Prenatal Exposure Delayed Effects
D011794,Quercetin,D011471,Prostatic Neoplasms
D011794,Quercetin,D011507,Proteinuria
D011794,Quercetin,D011654,Pulmonary Edema
D011794,Quercetin,D013274,Stomach Neoplasms
D011794,Quercetin,D013733,Testicular Diseases
D011794,Quercetin,D015179,Colorectal Neoplasms
D011794,Quercetin,D015427,Reperfusion Injury
D011794,Quercetin,D015428,Myocardial Reperfusion Injury
D011794,Quercetin,D015430,Weight Gain
D011794,Quercetin,D015431,Weight Loss
D011794,Quercetin,D015674,"Mammary Neoplasms, Animal"
D011794,Quercetin,D017379,"Hypertrophy, Left Ventricular"
D011794,Quercetin,D018149,Glucose Intolerance
D011794,Quercetin,D018487,"Ventricular Dysfunction, Left"
D011794,Quercetin,D019636,Neurodegenerative Diseases
D011794,Quercetin,D024821,Metabolic Syndrome X
D011794,Quercetin,D028361,Mitochondrial Diseases
D011794,Quercetin,D050171,Dyslipidemias
D011794,Quercetin,D050197,Atherosclerosis
D011794,Quercetin,D053609,Lethargy
D011794,Quercetin,D056486,Chemical and Drug Induced Liver Injury
D011794,Quercetin,D058186,Acute Kidney Injury
D011794,Quercetin,D064420,Drug-Related Side Effects and Adverse Reactions
D011794,Quercetin,D065626,Non-alcoholic Fatty Liver Disease
D011794,Quercetin,D066126,Cardiotoxicity
D011796,Quinacrine,D000380,Agranulocytosis
D011796,Quinacrine,D000741,"Anemia, Aplastic"
D011796,Quinacrine,D001172,"Arthritis, Rheumatoid"
D011796,Quinacrine,D003328,Coronary Thrombosis
D011796,Quinacrine,D006332,Cardiomegaly
D011796,Quinacrine,D006505,Hepatitis
D011796,Quinacrine,D006930,Hyperalgesia
D011796,Quinacrine,D008114,"Liver Neoplasms, Experimental"
D011796,Quinacrine,D008178,"Lupus Erythematosus, Cutaneous"
D011796,Quinacrine,D008180,"Lupus Erythematosus, Systemic"
D011796,Quinacrine,D009135,Muscular Diseases
D011796,Quinacrine,D010996,Pleural Effusion
D011796,Quinacrine,D011230,Precancerous Conditions
D011796,Quinacrine,D011605,"Psychoses, Substance-Induced"
D011796,Quinacrine,D013375,Substance Withdrawal Syndrome
D011796,Quinacrine,D056486,Chemical and Drug Induced Liver Injury
D011802,Quinidine,D000380,Agranulocytosis
D011802,Quinidine,D000741,"Anemia, Aplastic"
D011802,Quinidine,D000743,"Anemia, Hemolytic"
D011802,Quinidine,D000744,"Anemia, Hemolytic, Autoimmune"
D011802,Quinidine,D001145,"Arrhythmias, Cardiac"
D011802,Quinidine,D001168,Arthritis
D011802,Quinidine,D001281,Atrial Fibrillation
D011802,Quinidine,D001282,Atrial Flutter
D011802,Quinidine,D001327,Autoimmune Diseases
D011802,Quinidine,D001919,Bradycardia
D011802,Quinidine,D002493,Central Nervous System Diseases
D011802,Quinidine,D002779,Cholestasis
D011802,Quinidine,D003072,Cognition Disorders
D011802,Quinidine,D003117,Color Vision Defects
D011802,Quinidine,D003324,Coronary Artery Disease
D011802,Quinidine,D003638,Deafness
D011802,Quinidine,D003693,Delirium
D011802,Quinidine,D003704,Dementia
D011802,Quinidine,D003875,Drug Eruptions
D011802,Quinidine,D003967,Diarrhea
D011802,Quinidine,D004342,Drug Hypersensitivity
D011802,Quinidine,D005076,Exanthema
D011802,Quinidine,D005334,Fever
D011802,Quinidine,D005767,Gastrointestinal Diseases
D011802,Quinidine,D006099,Granuloma
D011802,Quinidine,D006323,Heart Arrest
D011802,Quinidine,D006327,Heart Block
D011802,Quinidine,D006333,Heart Failure
D011802,Quinidine,D006417,Hematuria
D011802,Quinidine,D006505,Hepatitis
D011802,Quinidine,D006529,Hepatomegaly
D011802,Quinidine,D007008,Hypokalemia
D011802,Quinidine,D007022,Hypotension
D011802,Quinidine,D007024,"Hypotension, Orthostatic"
D011802,Quinidine,D007674,Kidney Diseases
D011802,Quinidine,D007970,Leukopenia
D011802,Quinidine,D008133,Long QT Syndrome
D011802,Quinidine,D008180,"Lupus Erythematosus, Systemic"
D011802,Quinidine,D008206,Lymphatic Diseases
D011802,Quinidine,D008288,Malaria
D011802,Quinidine,D009103,Multiple Sclerosis
D011802,Quinidine,D009325,Nausea
D011802,Quinidine,D009404,Nephrotic Syndrome
D011802,Quinidine,D010259,Paranoid Disorders
D011802,Quinidine,D010291,Paresis
D011802,Quinidine,D010787,Photosensitivity Disorders
D011802,Quinidine,D011618,Psychotic Disorders
D011802,Quinidine,D011693,Purpura
D011802,Quinidine,D011695,"Purpura, Schoenlein-Henoch"
D011802,Quinidine,D012131,Respiratory Insufficiency
D011802,Quinidine,D012848,Sinoatrial Block
D011802,Quinidine,D013163,Splenomegaly
D011802,Quinidine,D013575,Syncope
D011802,Quinidine,D013610,Tachycardia
D011802,Quinidine,D013617,"Tachycardia, Supraventricular"
D011802,Quinidine,D013921,Thrombocytopenia
D011802,Quinidine,D014581,Urticaria
D011802,Quinidine,D014657,Vasculitis
D011802,Quinidine,D014693,Ventricular Fibrillation
D011802,Quinidine,D014786,Vision Disorders
D011802,Quinidine,D015267,Churg-Strauss Syndrome
D011802,Quinidine,D016171,Torsades de Pointes
D011802,Quinidine,D016757,"Death, Sudden, Cardiac"
D011802,Quinidine,D017180,"Tachycardia, Ventricular"
D011802,Quinidine,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D011802,Quinidine,D018754,Ventricular Dysfunction
D011802,Quinidine,D018879,Ventricular Premature Complexes
D011802,Quinidine,D018908,Muscle Weakness
D011802,Quinidine,D019954,Neurobehavioral Manifestations
D011802,Quinidine,D019964,Mood Disorders
D011802,Quinidine,D023921,Coronary Stenosis
D011802,Quinidine,D034381,Hearing Loss
D011802,Quinidine,D054138,"Sinus Arrest, Cardiac"
D011802,Quinidine,D054537,Atrioventricular Block
D011802,Quinidine,D056486,Chemical and Drug Induced Liver Injury
D011802,Quinidine,D058186,Acute Kidney Injury
D011802,Quinidine,D064420,Drug-Related Side Effects and Adverse Reactions
D011803,Quinine,D000014,"Abnormalities, Drug-Induced"
D011803,Quinine,D000380,Agranulocytosis
D011803,Quinine,D000743,"Anemia, Hemolytic"
D011803,Quinine,D000855,Anorexia
D011803,Quinine,D001008,Anxiety Disorders
D011803,Quinine,D001145,"Arrhythmias, Cardiac"
D011803,Quinine,D001766,Blindness
D011803,Quinine,D001919,Bradycardia
D011803,Quinine,D001943,Breast Neoplasms
D011803,Quinine,D002637,Chest Pain
D011803,Quinine,D003128,Coma
D011803,Quinine,D003221,Confusion
D011803,Quinine,D003638,Deafness
D011803,Quinine,D003872,Dermatitis
D011803,Quinine,D003875,Drug Eruptions
D011803,Quinine,D004195,"Disease Models, Animal"
D011803,Quinine,D004211,Disseminated Intravascular Coagulation
D011803,Quinine,D004244,Dizziness
D011803,Quinine,D004417,Dyspnea
D011803,Quinine,D004421,Dystonia
D011803,Quinine,D004830,"Epilepsy, Tonic-Clonic"
D011803,Quinine,D005315,Fetal Diseases
D011803,Quinine,D005334,Fever
D011803,Quinine,D006099,Granuloma
D011803,Quinine,D006261,Headache
D011803,Quinine,D006311,Hearing Disorders
D011803,Quinine,D006319,"Hearing Loss, Sensorineural"
D011803,Quinine,D006331,Heart Diseases
D011803,Quinine,D006461,Hemolysis
D011803,Quinine,D006463,Hemolytic-Uremic Syndrome
D011803,Quinine,D006470,Hemorrhage
D011803,Quinine,D006505,Hepatitis
D011803,Quinine,D006948,Hyperkinesis
D011803,Quinine,D007008,Hypokalemia
D011803,Quinine,D007022,Hypotension
D011803,Quinine,D007024,"Hypotension, Orthostatic"
D011803,Quinine,D008133,Long QT Syndrome
D011803,Quinine,D008288,Malaria
D011803,Quinine,D009120,Muscle Cramp
D011803,Quinine,D009336,Necrosis
D011803,Quinine,D009395,"Nephritis, Interstitial"
D011803,Quinine,D009468,Neuromuscular Diseases
D011803,Quinine,D009503,Neutropenia
D011803,Quinine,D009896,Optic Atrophy
D011803,Quinine,D009901,Optic Nerve Diseases
D011803,Quinine,D010146,Pain
D011803,Quinine,D010198,Pancytopenia
D011803,Quinine,D010787,Photosensitivity Disorders
D011803,Quinine,D011041,Poisoning
D011803,Quinine,D011618,Psychotic Disorders
D011803,Quinine,D012164,Retinal Diseases
D011803,Quinine,D012206,Rhabdomyolysis
D011803,Quinine,D012640,Seizures
D011803,Quinine,D013262,Stevens-Johnson Syndrome
D011803,Quinine,D013575,Syncope
D011803,Quinine,D013610,Tachycardia
D011803,Quinine,D013921,Thrombocytopenia
D011803,Quinine,D014012,Tinnitus
D011803,Quinine,D014657,Vasculitis
D011803,Quinine,D014693,Ventricular Fibrillation
D011803,Quinine,D014786,Vision Disorders
D011803,Quinine,D014839,Vomiting
D011803,Quinine,D015746,Abdominal Pain
D011803,Quinine,D016171,Torsades de Pointes
D011803,Quinine,D018879,Ventricular Premature Complexes
D011803,Quinine,D034381,Hearing Loss
D011803,Quinine,D051437,Renal Insufficiency
D011803,Quinine,D054537,Atrioventricular Block
D011803,Quinine,D056486,Chemical and Drug Induced Liver Injury
D011803,Quinine,D058186,Acute Kidney Injury
D011803,Quinine,D062787,Drug Overdose
D011899,Ranitidine,D000138,Acidosis
D011899,Ranitidine,D000740,Anemia
D011899,Ranitidine,D000743,"Anemia, Hemolytic"
D011899,Ranitidine,D001008,Anxiety Disorders
D011899,Ranitidine,D001282,Atrial Flutter
D011899,Ranitidine,D001714,Bipolar Disorder
D011899,Ranitidine,D001919,Bradycardia
D011899,Ranitidine,D001943,Breast Neoplasms
D011899,Ranitidine,D002637,Chest Pain
D011899,Ranitidine,D002779,Cholestasis
D011899,Ranitidine,D002780,"Cholestasis, Intrahepatic"
D011899,Ranitidine,D002819,Chorea
D011899,Ranitidine,D003117,Color Vision Defects
D011899,Ranitidine,D003221,Confusion
D011899,Ranitidine,D003693,Delirium
D011899,Ranitidine,D003866,Depressive Disorder
D011899,Ranitidine,D004244,Dizziness
D011899,Ranitidine,D004342,Drug Hypersensitivity
D011899,Ranitidine,D004401,Dysarthria
D011899,Ranitidine,D004415,Dyspepsia
D011899,Ranitidine,D004421,Dystonia
D011899,Ranitidine,D005767,Gastrointestinal Diseases
D011899,Ranitidine,D006177,Gynecomastia
D011899,Ranitidine,D006212,Hallucinations
D011899,Ranitidine,D006261,Headache
D011899,Ranitidine,D006319,"Hearing Loss, Sensorineural"
D011899,Ranitidine,D006323,Heart Arrest
D011899,Ranitidine,D006471,Gastrointestinal Hemorrhage
D011899,Ranitidine,D006501,Hepatic Encephalopathy
D011899,Ranitidine,D006505,Hepatitis
D011899,Ranitidine,D006930,Hyperalgesia
D011899,Ranitidine,D006947,Hyperkalemia
D011899,Ranitidine,D006948,Hyperkinesis
D011899,Ranitidine,D006966,Hyperprolactinemia
D011899,Ranitidine,D006967,Hypersensitivity
D011899,Ranitidine,D007172,Erectile Dysfunction
D011899,Ranitidine,D007565,Jaundice
D011899,Ranitidine,D008180,"Lupus Erythematosus, Systemic"
D011899,Ranitidine,D008582,"Meningitis, Aseptic"
D011899,Ranitidine,D008708,Methemoglobinemia
D011899,Ranitidine,D009205,Myocarditis
D011899,Ranitidine,D009336,Necrosis
D011899,Ranitidine,D009395,"Nephritis, Interstitial"
D011899,Ranitidine,D009503,Neutropenia
D011899,Ranitidine,D009846,Oliguria
D011899,Ranitidine,D010243,Paralysis
D011899,Ranitidine,D010437,Peptic Ulcer
D011899,Ranitidine,D011595,Psychomotor Agitation
D011899,Ranitidine,D011695,"Purpura, Schoenlein-Henoch"
D011899,Ranitidine,D012021,"Reflex, Abnormal"
D011899,Ranitidine,D012640,Seizures
D011899,Ranitidine,D013262,Stevens-Johnson Syndrome
D011899,Ranitidine,D013276,Stomach Ulcer
D011899,Ranitidine,D013375,Substance Withdrawal Syndrome
D011899,Ranitidine,D013575,Syncope
D011899,Ranitidine,D013921,Thrombocytopenia
D011899,Ranitidine,D014012,Tinnitus
D011899,Ranitidine,D014581,Urticaria
D011899,Ranitidine,D015427,Reperfusion Injury
D011899,Ranitidine,D015746,Abdominal Pain
D011899,Ranitidine,D017114,"Liver Failure, Acute"
D011899,Ranitidine,D041781,"Jaundice, Obstructive"
D011899,Ranitidine,D051437,Renal Insufficiency
D011899,Ranitidine,D053609,Lethargy
D011899,Ranitidine,D054537,Atrioventricular Block
D011899,Ranitidine,D056486,Chemical and Drug Induced Liver Injury
D012110,Reserpine,D000544,Alzheimer Disease
D012110,Reserpine,D000855,Anorexia
D012110,Reserpine,D001145,"Arrhythmias, Cardiac"
D012110,Reserpine,D001161,Arteriosclerosis
D012110,Reserpine,D001523,Mental Disorders
D012110,Reserpine,D001714,Bipolar Disorder
D012110,Reserpine,D001763,Blepharoptosis
D012110,Reserpine,D001919,Bradycardia
D012110,Reserpine,D001943,Breast Neoplasms
D012110,Reserpine,D002375,Catalepsy
D012110,Reserpine,D002389,Catatonia
D012110,Reserpine,D002493,Central Nervous System Diseases
D012110,Reserpine,D002658,Developmental Disabilities
D012110,Reserpine,D002819,Chorea
D012110,Reserpine,D003866,Depressive Disorder
D012110,Reserpine,D004195,"Disease Models, Animal"
D012110,Reserpine,D004409,"Dyskinesia, Drug-Induced"
D012110,Reserpine,D005221,Fatigue
D012110,Reserpine,D005313,Fetal Death
D012110,Reserpine,D005334,Fever
D012110,Reserpine,D005767,Gastrointestinal Diseases
D012110,Reserpine,D005921,Glomerulonephritis
D012110,Reserpine,D005923,"Glomerulosclerosis, Focal Segmental"
D012110,Reserpine,D006323,Heart Arrest
D012110,Reserpine,D006327,Heart Block
D012110,Reserpine,D006930,Hyperalgesia
D012110,Reserpine,D006948,Hyperkinesis
D012110,Reserpine,D006965,Hyperplasia
D012110,Reserpine,D006966,Hyperprolactinemia
D012110,Reserpine,D006973,Hypertension
D012110,Reserpine,D006980,Hyperthyroidism
D012110,Reserpine,D007022,Hypotension
D012110,Reserpine,D007035,Hypothermia
D012110,Reserpine,D007674,Kidney Diseases
D012110,Reserpine,D008325,"Mammary Neoplasms, Experimental"
D012110,Reserpine,D008569,Memory Disorders
D012110,Reserpine,D009069,Movement Disorders
D012110,Reserpine,D009127,Muscle Rigidity
D012110,Reserpine,D009202,Cardiomyopathies
D012110,Reserpine,D009203,Myocardial Infarction
D012110,Reserpine,D009207,Myoclonus
D012110,Reserpine,D009325,Nausea
D012110,Reserpine,D009374,"Neoplasms, Experimental"
D012110,Reserpine,D010243,Paralysis
D012110,Reserpine,D010302,"Parkinson Disease, Secondary"
D012110,Reserpine,D010488,Polyarteritis Nodosa
D012110,Reserpine,D010673,Pheochromocytoma
D012110,Reserpine,D011297,Prenatal Exposure Delayed Effects
D012110,Reserpine,D012021,"Reflex, Abnormal"
D012110,Reserpine,D012559,Schizophrenia
D012110,Reserpine,D012640,Seizures
D012110,Reserpine,D012893,Sleep Wake Disorders
D012110,Reserpine,D013276,Stomach Ulcer
D012110,Reserpine,D013610,Tachycardia
D012110,Reserpine,D014202,Tremor
D012110,Reserpine,D014456,Ulcer
D012110,Reserpine,D016584,Panic Disorder
D012110,Reserpine,D018476,Hypokinesia
D012110,Reserpine,D019636,Neurodegenerative Diseases
D012110,Reserpine,D019970,Cocaine-Related Disorders
D012110,Reserpine,D020734,Parkinsonian Disorders
D012110,Reserpine,D020820,Dyskinesias
D012110,Reserpine,D056486,Chemical and Drug Induced Liver Injury
D012110,Reserpine,D064420,Drug-Related Side Effects and Adverse Reactions
D012254,Ribavirin,D000140,"Acidosis, Lactic"
D012254,Ribavirin,D000740,Anemia
D012254,Ribavirin,D000743,"Anemia, Hemolytic"
D012254,Ribavirin,D000744,"Anemia, Hemolytic, Autoimmune"
D012254,Ribavirin,D000860,Hypoxia
D012254,Ribavirin,D001008,Anxiety Disorders
D012254,Ribavirin,D001157,Arterial Occlusive Diseases
D012254,Ribavirin,D001342,Autonomic Nervous System Diseases
D012254,Ribavirin,D001424,Bacterial Infections
D012254,Ribavirin,D001523,Mental Disorders
D012254,Ribavirin,D001714,Bipolar Disorder
D012254,Ribavirin,D001763,Blepharoptosis
D012254,Ribavirin,D001919,Bradycardia
D012254,Ribavirin,D002311,"Cardiomyopathy, Dilated"
D012254,Ribavirin,D002386,Cataract
D012254,Ribavirin,D002543,Cerebral Hemorrhage
D012254,Ribavirin,D002561,Cerebrovascular Disorders
D012254,Ribavirin,D003072,Cognition Disorders
D012254,Ribavirin,D003117,Color Vision Defects
D012254,Ribavirin,D003371,Cough
D012254,Ribavirin,D003556,Cystitis
D012254,Ribavirin,D003693,Delirium
D012254,Ribavirin,D003865,"Depressive Disorder, Major"
D012254,Ribavirin,D003866,Depressive Disorder
D012254,Ribavirin,D004172,Diplopia
D012254,Ribavirin,D004342,Drug Hypersensitivity
D012254,Ribavirin,D005221,Fatigue
D012254,Ribavirin,D006261,Headache
D012254,Ribavirin,D006312,"Hearing Loss, Bilateral"
D012254,Ribavirin,D006319,"Hearing Loss, Sensorineural"
D012254,Ribavirin,D006461,Hemolysis
D012254,Ribavirin,D006973,Hypertension
D012254,Ribavirin,D006980,Hyperthyroidism
D012254,Ribavirin,D007024,"Hypotension, Orthostatic"
D012254,Ribavirin,D007037,Hypothyroidism
D012254,Ribavirin,D007172,Erectile Dysfunction
D012254,Ribavirin,D007249,Inflammation
D012254,Ribavirin,D007511,Ischemia
D012254,Ribavirin,D007970,Leukopenia
D012254,Ribavirin,D008103,Liver Cirrhosis
D012254,Ribavirin,D008881,Migraine Disorders
D012254,Ribavirin,D009135,Muscular Diseases
D012254,Ribavirin,D009157,Myasthenia Gravis
D012254,Ribavirin,D009336,Necrosis
D012254,Ribavirin,D009404,Nephrotic Syndrome
D012254,Ribavirin,D009503,Neutropenia
D012254,Ribavirin,D009901,Optic Nerve Diseases
D012254,Ribavirin,D010146,Pain
D012254,Ribavirin,D010195,Pancreatitis
D012254,Ribavirin,D010211,Papilledema
D012254,Ribavirin,D010243,Paralysis
D012254,Ribavirin,D010302,"Parkinson Disease, Secondary"
D012254,Ribavirin,D011605,"Psychoses, Substance-Induced"
D012254,Ribavirin,D011618,Psychotic Disorders
D012254,Ribavirin,D012164,Retinal Diseases
D012254,Ribavirin,D012563,"Schizophrenia, Paranoid"
D012254,Ribavirin,D012735,"Sexual Dysfunction, Physiological"
D012254,Ribavirin,D013262,Stevens-Johnson Syndrome
D012254,Ribavirin,D013575,Syncope
D012254,Ribavirin,D013921,Thrombocytopenia
D012254,Ribavirin,D014012,Tinnitus
D012254,Ribavirin,D014657,Vasculitis
D012254,Ribavirin,D014717,Vertigo
D012254,Ribavirin,D014839,Vomiting
D012254,Ribavirin,D015835,Ocular Motility Disorders
D012254,Ribavirin,D016584,Panic Disorder
D012254,Ribavirin,D017093,Liver Failure
D012254,Ribavirin,D017202,Myocardial Ischemia
D012254,Ribavirin,D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D012254,Ribavirin,D019964,Mood Disorders
D012254,Ribavirin,D020246,Venous Thrombosis
D012254,Ribavirin,D028361,Mitochondrial Diseases
