drug_id,drug_name,disease_id,disease_name
D000069059,Atorvastatin Calcium,MESH:D006938,Hyperlipoproteinemia Type II
D000069059,Atorvastatin Calcium,MESH:D006943,Hyperglycemia
D000069059,Atorvastatin Calcium,MESH:D006949,Hyperlipidemias
D000069059,Atorvastatin Calcium,MESH:D006951,Hyperlipoproteinemias
D000069059,Atorvastatin Calcium,MESH:D006973,Hypertension
D000069059,Atorvastatin Calcium,MESH:D006976,"Hypertension, Pulmonary"
D000069059,Atorvastatin Calcium,MESH:D006984,Hypertrophy
D000069059,Atorvastatin Calcium,MESH:D007009,Hypolipoproteinemias
D000069059,Atorvastatin Calcium,MESH:D007022,Hypotension
D000069059,Atorvastatin Calcium,MESH:D007249,Inflammation
D000069059,Atorvastatin Calcium,MESH:D007565,Jaundice
D000069059,Atorvastatin Calcium,MESH:D007674,Kidney Diseases
D000069059,Atorvastatin Calcium,MESH:D008106,"Liver Cirrhosis, Experimental"
D000069059,Atorvastatin Calcium,MESH:D008881,Migraine Disorders
D000069059,Atorvastatin Calcium,MESH:D009135,Muscular Diseases
D000069059,Atorvastatin Calcium,MESH:D009203,Myocardial Infarction
D000069059,Atorvastatin Calcium,MESH:D009220,Myositis
D000069059,Atorvastatin Calcium,MESH:D009325,Nausea
D000069059,Atorvastatin Calcium,MESH:D009336,Necrosis
D000069059,Atorvastatin Calcium,MESH:D009369,Neoplasms
D000069059,Atorvastatin Calcium,MESH:D009404,Nephrotic Syndrome
D000069059,Atorvastatin Calcium,MESH:D010146,Pain
D000069059,Atorvastatin Calcium,MESH:D010523,Peripheral Nervous System Diseases
D000069059,Atorvastatin Calcium,MESH:D010787,Photosensitivity Disorders
D000069059,Atorvastatin Calcium,MESH:D011507,Proteinuria
D000069059,Atorvastatin Calcium,MESH:D011537,Pruritus
D000069059,Atorvastatin Calcium,MESH:D011658,Pulmonary Fibrosis
D000069059,Atorvastatin Calcium,MESH:D012206,Rhabdomyolysis
D000069059,Atorvastatin Calcium,MESH:D012640,Seizures
D000069059,Atorvastatin Calcium,MESH:D013119,Spinal Cord Injuries
D000069059,Atorvastatin Calcium,MESH:D013262,Stevens-Johnson Syndrome
D000069059,Atorvastatin Calcium,MESH:D013610,Tachycardia
D000069059,Atorvastatin Calcium,MESH:D013733,Testicular Diseases
D000069059,Atorvastatin Calcium,MESH:D013927,Thrombosis
D000069059,Atorvastatin Calcium,MESH:D014517,Ureteral Obstruction
D000069059,Atorvastatin Calcium,MESH:D014652,Vascular Diseases
D000069059,Atorvastatin Calcium,MESH:D015228,Hypertriglyceridemia
D000069059,Atorvastatin Calcium,MESH:D015428,Myocardial Reperfusion Injury
D000069059,Atorvastatin Calcium,MESH:D015431,Weight Loss
D000069059,Atorvastatin Calcium,MESH:D017114,"Liver Failure, Acute"
D000069059,Atorvastatin Calcium,MESH:D017240,Mitochondrial Myopathies
D000069059,Atorvastatin Calcium,MESH:D017285,Polymyositis
D000069059,Atorvastatin Calcium,MESH:D017544,"Aortic Aneurysm, Abdominal"
D000069059,Atorvastatin Calcium,MESH:D018908,Muscle Weakness
D000069059,Atorvastatin Calcium,MESH:D019693,"Hepatitis, Autoimmune"
D000069059,Atorvastatin Calcium,MESH:D020078,Neurogenic Inflammation
D000069059,Atorvastatin Calcium,MESH:D020521,Stroke
D000069059,Atorvastatin Calcium,MESH:D049310,Distal Myopathies
D000069059,Atorvastatin Calcium,MESH:D050171,Dyslipidemias
D000069059,Atorvastatin Calcium,MESH:D050197,Atherosclerosis
D000069059,Atorvastatin Calcium,MESH:D054058,Acute Coronary Syndrome
D000069059,Atorvastatin Calcium,MESH:D054537,Atrioventricular Block
D000069059,Atorvastatin Calcium,MESH:D056486,Chemical and Drug Induced Liver Injury
D000069059,Atorvastatin Calcium,MESH:D056648,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis
D000069059,Atorvastatin Calcium,MESH:D058186,Acute Kidney Injury
D000069059,Atorvastatin Calcium,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D003892,Deslanoside,MESH:D014693,Ventricular Fibrillation
D003892,Deslanoside,MESH:D054537,Atrioventricular Block
D020888,Vigabatrin,MESH:C535803,succinic semialdehyde dehydrogenase deficiency
D020888,Vigabatrin,MESH:D001480,Basal Ganglia Diseases
D020888,Vigabatrin,MESH:D001714,Bipolar Disorder
D020888,Vigabatrin,MESH:D001927,Brain Diseases
D020888,Vigabatrin,MESH:D001930,Brain Injuries
D020888,Vigabatrin,MESH:D002547,Cerebral Palsy
D020888,Vigabatrin,MESH:D003117,Color Vision Defects
D020888,Vigabatrin,MESH:D003711,Demyelinating Diseases
D020888,Vigabatrin,MESH:D003866,Depressive Disorder
D020888,Vigabatrin,MESH:D004195,"Disease Models, Animal"
D020888,Vigabatrin,MESH:D004827,Epilepsy
D020888,Vigabatrin,MESH:D004828,"Epilepsies, Partial"
D020888,Vigabatrin,MESH:D004832,"Epilepsy, Absence"
D020888,Vigabatrin,MESH:D004833,"Epilepsy, Temporal Lobe"
D020888,Vigabatrin,MESH:D005128,Eye Diseases
D020888,Vigabatrin,MESH:D005317,Fetal Growth Retardation
D020888,Vigabatrin,MESH:D006261,Headache
D020888,Vigabatrin,MESH:D006312,"Hearing Loss, Bilateral"
D020888,Vigabatrin,MESH:D006319,"Hearing Loss, Sensorineural"
D020888,Vigabatrin,MESH:D006554,"Hernia, Umbilical"
D020888,Vigabatrin,MESH:D006556,Heroin Dependence
D020888,Vigabatrin,MESH:D006970,Disorders of Excessive Somnolence
D020888,Vigabatrin,MESH:D007035,Hypothermia
D020888,Vigabatrin,MESH:D007511,Ischemia
D020888,Vigabatrin,MESH:D009021,Morphine Dependence
D020888,Vigabatrin,MESH:D009207,Myoclonus
D020888,Vigabatrin,MESH:D009896,Optic Atrophy
D020888,Vigabatrin,MESH:D009902,Optic Neuritis
D020888,Vigabatrin,MESH:D011605,"Psychoses, Substance-Induced"
D020888,Vigabatrin,MESH:D011618,Psychotic Disorders
D020888,Vigabatrin,MESH:D012008,Recurrence
D020888,Vigabatrin,MESH:D012162,Retinal Degeneration
D020888,Vigabatrin,MESH:D012164,Retinal Diseases
D020888,Vigabatrin,MESH:D012640,Seizures
D020888,Vigabatrin,MESH:D013036,"Spasms, Infantile"
D020888,Vigabatrin,MESH:D013375,Substance Withdrawal Syndrome
D020888,Vigabatrin,MESH:D013786,Thalamic Diseases
D020888,Vigabatrin,MESH:D014402,Tuberous Sclerosis
D020888,Vigabatrin,MESH:D014786,Vision Disorders
D020888,Vigabatrin,MESH:D017029,"Epilepsy, Complex Partial"
D020888,Vigabatrin,MESH:D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D020888,Vigabatrin,MESH:D019954,Neurobehavioral Manifestations
D020888,Vigabatrin,MESH:D019964,Mood Disorders
D020888,Vigabatrin,MESH:D019969,Amphetamine-Related Disorders
D020888,Vigabatrin,MESH:D019970,Cocaine-Related Disorders
D020888,Vigabatrin,MESH:D020233,"Gait Disorders, Neurologic"
D020888,Vigabatrin,MESH:D020751,Alcohol-Induced Disorders
D020888,Vigabatrin,MESH:D020820,Dyskinesias
D020888,Vigabatrin,MESH:D020821,Dystonic Disorders
D020888,Vigabatrin,MESH:D020936,"Epilepsy, Benign Neonatal"
D020888,Vigabatrin,MESH:D038261,Alexander Disease
D020888,Vigabatrin,MESH:D053608,Stupor
D020888,Vigabatrin,MESH:D054220,Malformations of Cortical Development
D020888,Vigabatrin,MESH:D056784,Leukoencephalopathies
D013307,Streptomycin,MESH:D000160,Vestibulocochlear Nerve Diseases
D013307,Streptomycin,MESH:D000196,Actinomycosis
D013307,Streptomycin,MESH:D000707,Anaphylaxis
D013307,Streptomycin,MESH:D000741,"Anemia, Aplastic"
D013307,Streptomycin,MESH:D000744,"Anemia, Hemolytic, Autoimmune"
D013307,Streptomycin,MESH:D000857,Olfaction Disorders
D013307,Streptomycin,MESH:D001049,Apnea
D013307,Streptomycin,MESH:D001168,Arthritis
D013307,Streptomycin,MESH:D001259,Ataxia
D013307,Streptomycin,MESH:D001996,Bronchopneumonia
D013307,Streptomycin,MESH:D002169,Campylobacter Infections
D013307,Streptomycin,MESH:D003638,Deafness
D013307,Streptomycin,MESH:D003873,"Dermatitis, Exfoliative"
D013307,Streptomycin,MESH:D003875,Drug Eruptions
D013307,Streptomycin,MESH:D003921,"Diabetes Mellitus, Experimental"
D013307,Streptomycin,MESH:D003929,Diabetic Neuropathies
D013307,Streptomycin,MESH:D004342,Drug Hypersensitivity
D013307,Streptomycin,MESH:D004409,"Dyskinesia, Drug-Induced"
D013307,Streptomycin,MESH:D004427,Ear Diseases
D013307,Streptomycin,MESH:D004697,"Endocarditis, Bacterial"
D013307,Streptomycin,MESH:D004802,Eosinophilia
D013307,Streptomycin,MESH:D004927,Escherichia coli Infections
D013307,Streptomycin,MESH:D006311,Hearing Disorders
D013307,Streptomycin,MESH:D006312,"Hearing Loss, Bilateral"
D013307,Streptomycin,MESH:D006314,"Hearing Loss, Conductive"
D013307,Streptomycin,MESH:D006319,"Hearing Loss, Sensorineural"
D013307,Streptomycin,MESH:D006349,Heart Valve Diseases
D013307,Streptomycin,MESH:D006505,Hepatitis
D013307,Streptomycin,MESH:D006930,Hyperalgesia
D013307,Streptomycin,MESH:D007008,Hypokalemia
D013307,Streptomycin,MESH:D007674,Kidney Diseases
D013307,Streptomycin,MESH:D007759,Labyrinth Diseases
D013307,Streptomycin,MESH:D008575,Meniere Disease
D013307,Streptomycin,MESH:D008581,Meningitis
D013307,Streptomycin,MESH:D008583,"Meningitis, Haemophilus"
D013307,Streptomycin,MESH:D008587,"Meningitis, Viral"
D013307,Streptomycin,MESH:D009127,Muscle Rigidity
D013307,Streptomycin,MESH:D009133,Muscular Atrophy
D013307,Streptomycin,MESH:D009165,"Mycobacterium Infections, Nontuberculous"
D013307,Streptomycin,MESH:D009203,Myocardial Infarction
D013307,Streptomycin,MESH:D009393,Nephritis
D013307,Streptomycin,MESH:D011014,Pneumonia
D013307,Streptomycin,MESH:D011115,Polyneuropathies
D013307,Streptomycin,MESH:D011183,Postoperative Complications
D013307,Streptomycin,MESH:D011512,Proteus Infections
D013307,Streptomycin,MESH:D012133,Respiratory Paralysis
D013307,Streptomycin,MESH:D012206,Rhabdomyolysis
D013307,Streptomycin,MESH:D014012,Tinnitus
D013307,Streptomycin,MESH:D014376,Tuberculosis
D013307,Streptomycin,MESH:D014390,"Tuberculosis, Meningeal"
D013307,Streptomycin,MESH:D014397,"Tuberculosis, Pulmonary"
D013307,Streptomycin,MESH:D014398,"Tuberculosis, Renal"
D013307,Streptomycin,MESH:D014399,"Tuberculosis, Spinal"
D013307,Streptomycin,MESH:D014552,Urinary Tract Infections
D013307,Streptomycin,MESH:D014581,Urticaria
D013307,Streptomycin,MESH:D014717,Vertigo
D013307,Streptomycin,MESH:D014786,Vision Disorders
D013307,Streptomycin,MESH:D015834,Cochlear Diseases
D013307,Streptomycin,MESH:D015837,Vestibular Diseases
D013307,Streptomycin,MESH:D017093,Liver Failure
D013307,Streptomycin,MESH:D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
D013307,Streptomycin,MESH:D018771,Arthralgia
D013307,Streptomycin,MESH:D020306,"Tuberculosis, Central Nervous System"
D013307,Streptomycin,MESH:D030342,"Genetic Diseases, Inborn"
D013307,Streptomycin,MESH:D034381,Hearing Loss
D013307,Streptomycin,MESH:D051437,Renal Insufficiency
D013307,Streptomycin,MESH:D056486,Chemical and Drug Induced Liver Injury
D013307,Streptomycin,MESH:D058186,Acute Kidney Injury
D013307,Streptomycin,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
C055122,orlistat,MESH:C531755,Kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules
C055122,orlistat,MESH:D001943,Breast Neoplasms
C055122,orlistat,MESH:D002277,Carcinoma
C055122,orlistat,MESH:D002779,Cholestasis
C055122,orlistat,MESH:D002916,Chylothorax
C055122,orlistat,MESH:D003110,Colonic Neoplasms
C055122,orlistat,MESH:D003865,"Depressive Disorder, Major"
C055122,orlistat,MESH:D003924,"Diabetes Mellitus, Type 2"
C055122,orlistat,MESH:D003967,Diarrhea
C055122,orlistat,MESH:D005234,Fatty Liver
C055122,orlistat,MESH:D005414,Flatulence
C055122,orlistat,MESH:D005767,Gastrointestinal Diseases
C055122,orlistat,MESH:D006333,Heart Failure
C055122,orlistat,MESH:D006505,Hepatitis
C055122,orlistat,MESH:D006932,Hyperbilirubinemia
C055122,orlistat,MESH:D006937,Hypercholesterolemia
C055122,orlistat,MESH:D006949,Hyperlipidemias
C055122,orlistat,MESH:D006973,Hypertension
C055122,orlistat,MESH:D007333,Insulin Resistance
C055122,orlistat,MESH:D007683,"Kidney Tubular Necrosis, Acute"
C055122,orlistat,MESH:D008103,Liver Cirrhosis
C055122,orlistat,MESH:D008207,Lymphatic Metastasis
C055122,orlistat,MESH:D008286,Malabsorption Syndromes
C055122,orlistat,MESH:D008545,Melanoma
C055122,orlistat,MESH:D009135,Muscular Diseases
C055122,orlistat,MESH:D009164,Mycobacterium Infections
C055122,orlistat,MESH:D009369,Neoplasms
C055122,orlistat,MESH:D009374,"Neoplasms, Experimental"
C055122,orlistat,MESH:D009389,"Neovascularization, Pathologic"
C055122,orlistat,MESH:D009397,Nephrocalcinosis
C055122,orlistat,MESH:D009765,Obesity
C055122,orlistat,MESH:D010195,Pancreatitis
C055122,orlistat,MESH:D011085,Polycystic Ovary Syndrome
C055122,orlistat,MESH:D011471,Prostatic Neoplasms
C055122,orlistat,MESH:D012035,Refsum Disease
C055122,orlistat,MESH:D012769,Shock
C055122,orlistat,MESH:D013274,Stomach Neoplasms
C055122,orlistat,MESH:D015179,Colorectal Neoplasms
C055122,orlistat,MESH:D015431,Weight Loss
C055122,orlistat,MESH:D015451,"Leukemia, Lymphocytic, Chronic, B-Cell"
C055122,orlistat,MESH:D017093,Liver Failure
C055122,orlistat,MESH:D017114,"Liver Failure, Acute"
C055122,orlistat,MESH:D018366,"Vasculitis, Leukocytoclastic, Cutaneous"
C055122,orlistat,MESH:D018771,Arthralgia
C055122,orlistat,MESH:D019121,Burkholderia Infections
C055122,orlistat,MESH:D024821,Metabolic Syndrome
C055122,orlistat,MESH:D047508,Massive Hepatic Necrosis
C055122,orlistat,MESH:D048909,Diabetes Complications
C055122,orlistat,MESH:D050197,Atherosclerosis
C055122,orlistat,MESH:D056486,Chemical and Drug Induced Liver Injury
C055122,orlistat,MESH:D065626,Non-alcoholic Fatty Liver Disease
C043345,emedastine,MESH:D001424,Bacterial Infections
C043345,emedastine,MESH:D002819,Chorea
C043345,emedastine,MESH:D007035,Hypothermia
D010862,Pilocarpine,MESH:D000138,Acidosis
D010862,Pilocarpine,MESH:D001145,"Arrhythmias, Cardiac"
D010862,Pilocarpine,MESH:D001308,Auditory Perceptual Disorders
D010862,Pilocarpine,MESH:D001480,Basal Ganglia Diseases
D010862,Pilocarpine,MESH:D001523,Mental Disorders
D010862,Pilocarpine,MESH:D001764,Blepharospasm
D010862,Pilocarpine,MESH:D001919,Bradycardia
D010862,Pilocarpine,MESH:D001925,"Brain Damage, Chronic"
D010862,Pilocarpine,MESH:D001929,Brain Edema
D010862,Pilocarpine,MESH:D001930,Brain Injuries
D010862,Pilocarpine,MESH:D002375,Catalepsy
D010862,Pilocarpine,MESH:D002544,Cerebral Infarction
D010862,Pilocarpine,MESH:D002545,Brain Ischemia
D010862,Pilocarpine,MESH:D003072,Cognition Disorders
D010862,Pilocarpine,MESH:D003221,Confusion
D010862,Pilocarpine,MESH:D003229,Conjunctival Diseases
D010862,Pilocarpine,MESH:D003693,Delirium
D010862,Pilocarpine,MESH:D003704,Dementia
D010862,Pilocarpine,MESH:D003711,Demyelinating Diseases
D010862,Pilocarpine,MESH:D004195,"Disease Models, Animal"
D010862,Pilocarpine,MESH:D004244,Dizziness
D010862,Pilocarpine,MESH:D004827,Epilepsy
D010862,Pilocarpine,MESH:D004828,"Epilepsies, Partial"
D010862,Pilocarpine,MESH:D004830,"Epilepsy, Tonic-Clonic"
D010862,Pilocarpine,MESH:D004832,"Epilepsy, Absence"
D010862,Pilocarpine,MESH:D004833,"Epilepsy, Temporal Lobe"
D010862,Pilocarpine,MESH:D005221,Fatigue
D010862,Pilocarpine,MESH:D005334,Fever
D010862,Pilocarpine,MESH:D005901,Glaucoma
D010862,Pilocarpine,MESH:D005902,"Glaucoma, Open-Angle"
D010862,Pilocarpine,MESH:D005911,Gliosis
D010862,Pilocarpine,MESH:D006212,Hallucinations
D010862,Pilocarpine,MESH:D006261,Headache
D010862,Pilocarpine,MESH:D006332,Cardiomegaly
D010862,Pilocarpine,MESH:D006940,Hyperemia
D010862,Pilocarpine,MESH:D006948,Hyperkinesis
D010862,Pilocarpine,MESH:D006973,Hypertension
D010862,Pilocarpine,MESH:D007022,Hypotension
D010862,Pilocarpine,MESH:D007035,Hypothermia
D010862,Pilocarpine,MESH:D007249,Inflammation
D010862,Pilocarpine,MESH:D007859,Learning Disorders
D010862,Pilocarpine,MESH:D008569,Memory Disorders
D010862,Pilocarpine,MESH:D009069,Movement Disorders
D010862,Pilocarpine,MESH:D009207,Myoclonus
D010862,Pilocarpine,MESH:D009325,Nausea
D010862,Pilocarpine,MESH:D009336,Necrosis
D010862,Pilocarpine,MESH:D009389,"Neovascularization, Pathologic"
D010862,Pilocarpine,MESH:D009410,Nerve Degeneration
D010862,Pilocarpine,MESH:D009421,Nervous System Malformations
D010862,Pilocarpine,MESH:D009798,Ocular Hypertension
D010862,Pilocarpine,MESH:D010146,Pain
D010862,Pilocarpine,MESH:D010554,Personality Disorders
D010862,Pilocarpine,MESH:D011605,"Psychoses, Substance-Induced"
D010862,Pilocarpine,MESH:D012598,Sclerosis
D010862,Pilocarpine,MESH:D012640,Seizures
D010862,Pilocarpine,MESH:D012798,Sialorrhea
D010862,Pilocarpine,MESH:D012859,Sjogren's Syndrome
D010862,Pilocarpine,MESH:D013226,Status Epilepticus
D010862,Pilocarpine,MESH:D014202,Tremor
D010862,Pilocarpine,MESH:D014549,Urinary Incontinence
D010862,Pilocarpine,MESH:D014786,Vision Disorders
D010862,Pilocarpine,MESH:D014987,Xerostomia
D010862,Pilocarpine,MESH:D015812,"Glaucoma, Angle-Closure"
D010862,Pilocarpine,MESH:D015814,Ocular Hypotension
D010862,Pilocarpine,MESH:D015877,Miosis
D010862,Pilocarpine,MESH:D015878,Mydriasis
D010862,Pilocarpine,MESH:D017889,Exfoliation Syndrome
D010862,Pilocarpine,MESH:D019636,Neurodegenerative Diseases
D010862,Pilocarpine,MESH:D019954,Neurobehavioral Manifestations
D010862,Pilocarpine,MESH:D019970,Cocaine-Related Disorders
D010862,Pilocarpine,MESH:D020258,Neurotoxicity Syndromes
D010862,Pilocarpine,MESH:D028361,Mitochondrial Diseases
D010862,Pilocarpine,MESH:D053609,Lethargy
D010862,Pilocarpine,MESH:D054537,Atrioventricular Block
D001566,Benzocaine,MESH:D000743,"Anemia, Hemolytic"
D001566,Benzocaine,MESH:D000799,Angioedema
D001566,Benzocaine,MESH:D002637,Chest Pain
D001566,Benzocaine,MESH:D003490,Cyanosis
D001566,Benzocaine,MESH:D006987,Hypesthesia
D001566,Benzocaine,MESH:D008708,Methemoglobinemia
D001566,Benzocaine,MESH:D010146,Pain
D001566,Benzocaine,MESH:D010612,Pharyngitis
D001566,Benzocaine,MESH:D010859,Pigmentation Disorders
D001566,Benzocaine,MESH:D017449,"Dermatitis, Allergic Contact"
D011319,Primaquine,MESH:D000740,Anemia
D011319,Primaquine,MESH:D000743,"Anemia, Hemolytic"
D011319,Primaquine,MESH:D000799,Angioedema
D011319,Primaquine,MESH:D003221,Confusion
D011319,Primaquine,MESH:D003866,Depressive Disorder
D011319,Primaquine,MESH:D003875,Drug Eruptions
D011319,Primaquine,MESH:D006261,Headache
D011319,Primaquine,MESH:D006402,Hematologic Diseases
D011319,Primaquine,MESH:D006461,Hemolysis
D011319,Primaquine,MESH:D008133,Long QT Syndrome
D011319,Primaquine,MESH:D008288,Malaria
D011319,Primaquine,MESH:D008708,Methemoglobinemia
D011319,Primaquine,MESH:D011537,Pruritus
D011319,Primaquine,MESH:D014555,Urination Disorders
D011319,Primaquine,MESH:D016780,"Malaria, Vivax"
D011319,Primaquine,MESH:D058186,Acute Kidney Injury
D011319,Primaquine,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D016285,Iloprost,MESH:D000787,Angina Pectoris
D016285,Iloprost,MESH:D001157,Arterial Occlusive Diseases
D016285,Iloprost,MESH:D004881,Ergotism
D016285,Iloprost,MESH:D005383,Finger Injuries
D016285,Iloprost,MESH:D005483,Flushing
D016285,Iloprost,MESH:D006261,Headache
D016285,Iloprost,MESH:D006940,Hyperemia
D016285,Iloprost,MESH:D006976,"Hypertension, Pulmonary"
D016285,Iloprost,MESH:D007022,Hypotension
D016285,Iloprost,MESH:D007511,Ischemia
D016285,Iloprost,MESH:D009202,Cardiomyopathies
D016285,Iloprost,MESH:D009336,Necrosis
D016285,Iloprost,MESH:D009798,Ocular Hypertension
D016285,Iloprost,MESH:D011225,Pre-Eclampsia
D016285,Iloprost,MESH:D011928,Raynaud Disease
D016285,Iloprost,MESH:D013921,Thrombocytopenia
D016285,Iloprost,MESH:D013927,Thrombosis
D016285,Iloprost,MESH:D015877,Miosis
D016285,Iloprost,MESH:D016491,Peripheral Vascular Diseases
D016285,Iloprost,MESH:D017202,Myocardial Ischemia
D016285,Iloprost,MESH:D018827,"Carcinoma, Lewis Lung"
D010425,Pentolinium Tartrate,MESH:D006943,Hyperglycemia
D010425,Pentolinium Tartrate,MESH:D006973,Hypertension
D010425,Pentolinium Tartrate,MESH:D007022,Hypotension
D010425,Pentolinium Tartrate,MESH:D007024,"Hypotension, Orthostatic"
D010425,Pentolinium Tartrate,MESH:D011654,Pulmonary Edema
D010425,Pentolinium Tartrate,MESH:D012640,Seizures
D010425,Pentolinium Tartrate,MESH:D013610,Tachycardia
D010042,Ouabain,MESH:D000014,"Abnormalities, Drug-Induced"
D010042,Ouabain,MESH:D000647,Amnesia
D010042,Ouabain,MESH:D001145,"Arrhythmias, Cardiac"
D010042,Ouabain,MESH:D001281,Atrial Fibrillation
D010042,Ouabain,MESH:D001714,Bipolar Disorder
D010042,Ouabain,MESH:D001919,Bradycardia
D010042,Ouabain,MESH:D001927,Brain Diseases
D010042,Ouabain,MESH:D001929,Brain Edema
D010042,Ouabain,MESH:D001930,Brain Injuries
D010042,Ouabain,MESH:D002303,"Cardiac Output, Low"
D010042,Ouabain,MESH:D003251,"Constriction, Pathologic"
D010042,Ouabain,MESH:D006323,Heart Arrest
D010042,Ouabain,MESH:D006327,Heart Block
D010042,Ouabain,MESH:D006331,Heart Diseases
D010042,Ouabain,MESH:D006332,Cardiomegaly
D010042,Ouabain,MESH:D006333,Heart Failure
D010042,Ouabain,MESH:D006948,Hyperkinesis
D010042,Ouabain,MESH:D006973,Hypertension
D010042,Ouabain,MESH:D009336,Necrosis
D010042,Ouabain,MESH:D009410,Nerve Degeneration
D010042,Ouabain,MESH:D010243,Paralysis
D010042,Ouabain,MESH:D012164,Retinal Diseases
D010042,Ouabain,MESH:D012640,Seizures
D010042,Ouabain,MESH:D013610,Tachycardia
D010042,Ouabain,MESH:D013616,"Tachycardia, Sinus"
D010042,Ouabain,MESH:D014570,Urologic Diseases
D010042,Ouabain,MESH:D014693,Ventricular Fibrillation
D010042,Ouabain,MESH:D015837,Vestibular Diseases
D010042,Ouabain,MESH:D017180,"Tachycardia, Ventricular"
D010042,Ouabain,MESH:D018879,Ventricular Premature Complexes
D010042,Ouabain,MESH:D020182,"Sleep Apnea, Central"
D010042,Ouabain,MESH:D020520,Brain Infarction
D010042,Ouabain,MESH:D020925,"Hypoxia-Ischemia, Brain"
D010042,Ouabain,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
D004121,Dimethyl Sulfoxide,MESH:D003711,Demyelinating Diseases
D004121,Dimethyl Sulfoxide,MESH:D004195,"Disease Models, Animal"
D004121,Dimethyl Sulfoxide,MESH:D004890,Erythema
D004121,Dimethyl Sulfoxide,MESH:D005119,Extravasation of Diagnostic and Therapeutic Materials
D004121,Dimethyl Sulfoxide,MESH:D005207,Fasciculation
D004121,Dimethyl Sulfoxide,MESH:D007022,Hypotension
D004121,Dimethyl Sulfoxide,MESH:D007035,Hypothermia
D004121,Dimethyl Sulfoxide,MESH:D007249,Inflammation
D004121,Dimethyl Sulfoxide,MESH:D008106,"Liver Cirrhosis, Experimental"
D004121,Dimethyl Sulfoxide,MESH:D009120,Muscle Cramp
D004121,Dimethyl Sulfoxide,MESH:D009336,Necrosis
D004121,Dimethyl Sulfoxide,MESH:D010146,Pain
D004121,Dimethyl Sulfoxide,MESH:D010292,Paresthesia
D004121,Dimethyl Sulfoxide,MESH:D010523,Peripheral Nervous System Diseases
D004121,Dimethyl Sulfoxide,MESH:D011507,Proteinuria
D004121,Dimethyl Sulfoxide,MESH:D012640,Seizures
D004121,Dimethyl Sulfoxide,MESH:D012883,Skin Ulcer
D004121,Dimethyl Sulfoxide,MESH:D014456,Ulcer
D004121,Dimethyl Sulfoxide,MESH:D014581,Urticaria
D004121,Dimethyl Sulfoxide,MESH:D016301,Alveolar Bone Loss
D004121,Dimethyl Sulfoxide,MESH:D017114,"Liver Failure, Acute"
D004121,Dimethyl Sulfoxide,MESH:D018159,Endolymphatic Hydrops
D004121,Dimethyl Sulfoxide,MESH:D018908,Muscle Weakness
D004121,Dimethyl Sulfoxide,MESH:D034381,Hearing Loss
D004121,Dimethyl Sulfoxide,MESH:D048629,"Micronuclei, Chromosome-Defective"
D004121,Dimethyl Sulfoxide,MESH:D049188,Prenatal Injuries
D004121,Dimethyl Sulfoxide,MESH:D056486,Chemical and Drug Induced Liver Injury
D004121,Dimethyl Sulfoxide,MESH:D058186,Acute Kidney Injury
D004121,Dimethyl Sulfoxide,MESH:D064420,Drug-Related Side Effects and Adverse Reactions
C013015,hesperetin,MESH:D000230,Adenocarcinoma
C013015,hesperetin,MESH:D003110,Colonic Neoplasms
C013015,hesperetin,MESH:D006930,Hyperalgesia
C013015,hesperetin,MESH:D009437,Neuralgia
C013015,hesperetin,MESH:D015431,Weight Loss
C013015,hesperetin,MESH:D056486,Chemical and Drug Induced Liver Injury
C065180,fluvastatin,MESH:D000787,Angina Pectoris
C065180,fluvastatin,MESH:D000855,Anorexia
C065180,fluvastatin,MESH:D001424,Bacterial Infections
C065180,fluvastatin,MESH:D002318,Cardiovascular Diseases
C065180,fluvastatin,MESH:D002471,"Cell Transformation, Neoplastic"
C065180,fluvastatin,MESH:D003327,Coronary Disease
C065180,fluvastatin,MESH:D003882,Dermatomyositis
C065180,fluvastatin,MESH:D003929,Diabetic Neuropathies
C065180,fluvastatin,MESH:D004415,Dyspepsia
C065180,fluvastatin,MESH:D006261,Headache
C065180,fluvastatin,MESH:D006333,Heart Failure
C065180,fluvastatin,MESH:D006526,Hepatitis C
C065180,fluvastatin,MESH:D006937,Hypercholesterolemia
C065180,fluvastatin,MESH:D006938,Hyperlipoproteinemia Type II
C065180,fluvastatin,MESH:D006949,Hyperlipidemias
C065180,fluvastatin,MESH:D007024,"Hypotension, Orthostatic"
C065180,fluvastatin,MESH:D007592,Joint Diseases
C065180,fluvastatin,MESH:D009101,Multiple Myeloma
C065180,fluvastatin,MESH:D009135,Muscular Diseases
C065180,fluvastatin,MESH:D009202,Cardiomyopathies
C065180,fluvastatin,MESH:D009203,Myocardial Infarction
C065180,fluvastatin,MESH:D009325,Nausea
C065180,fluvastatin,MESH:D009336,Necrosis
C065180,fluvastatin,MESH:D009361,Neoplasm Invasiveness
C065180,fluvastatin,MESH:D010146,Pain
